订单编号,下单时间,pay_time,商品编码,商品名称,品类,quantity,unit_price,total_amount,discount_amount,actual_pay_amount,订单状态,buyer_province,是否新客,优惠券名称
微20250711009574,2025-07-11 18:43:00,2025-07-11 18:43:00,SKU_美_007,美妆商品38,美妆,1,133.82,133.82,6.79,127.03,待发货,浙江,False,
微20250711009575,2025-07-11 17:12:00,2025-07-11 17:12:00,SKU_美_017,美妆商品16,美妆,1,146.73,146.73,20.41,126.32,已完成,北京,False,品类优惠券
微20250711009576,2025-07-11 22:17:00,2025-07-11 22:17:00,SKU_美_001,美妆商品47,美妆,1,144.77,144.77,17.85,126.92,已完成,浙江,False,
微20250711009577,2025-07-11 11:12:00,2025-07-11 11:12:00,SKU_美_019,美妆商品13,美妆,1,141.55,141.55,11.19,130.36,已完成,湖北,False,满200减30
微20250711009578,2025-07-11 22:32:00,2025-07-11 22:32:00,SKU_美_013,美妆商品43,美妆,1,141.17,141.17,10.83,130.34,已完成,上海,False,新人首单立减20
微20250711009579,2025-07-11 12:09:00,2025-07-11 12:09:00,SKU_美_011,美妆商品5,美妆,1,124.83,124.83,11.4,113.43,已完成,四川,False,
微20250711009580,2025-07-11 13:52:00,2025-07-11 13:52:00,SKU_美_001,美妆商品32,美妆,1,152.53,152.53,5.1,147.43,已完成,江苏,True,
微20250711009581,2025-07-11 15:42:00,2025-07-11 15:42:00,SKU_美_015,美妆商品8,美妆,2,127.46,254.92,26.01,228.91,已完成,江苏,False,
微20250711009582,2025-07-11 09:01:00,,SKU_美_008,美妆商品4,美妆,1,152.08,152.08,11.39,140.69,已取消,浙江,False,
微20250711009583,2025-07-11 17:27:00,,SKU_美_005,美妆商品35,美妆,1,144.52,144.52,2.21,142.31,已取消,浙江,False,
微20250711009584,2025-07-11 18:54:00,,SKU_美_004,美妆商品15,美妆,1,149.09,149.09,17.41,131.68,已取消,湖北,False,
微20250711009585,2025-07-11 13:46:00,2025-07-11 13:46:00,SKU_美_019,美妆商品16,美妆,1,148.37,148.37,15.1,133.27,已完成,浙江,False,新人首单立减20
微20250711009586,2025-07-11 12:13:00,2025-07-11 12:13:00,SKU_美_018,美妆商品29,美妆,2,129.14,258.28,15.08,243.2,已完成,上海,False,满200减30
微20250711009587,2025-07-11 15:17:00,2025-07-11 15:17:00,SKU_美_015,美妆商品43,美妆,1,139.16,139.16,15.73,123.43,已完成,上海,False,
微20250711009588,2025-07-11 13:22:00,,SKU_美_012,美妆商品6,美妆,2,120.78,241.56,20.41,221.15,已取消,上海,True,新人首单立减20
微20250711009589,2025-07-11 21:18:00,2025-07-11 21:18:00,SKU_美_003,美妆商品27,美妆,1,129.14,129.14,3.31,125.83,已完成,江苏,False,
微20250711009590,2025-07-11 08:38:00,2025-07-11 08:38:00,SKU_美_018,美妆商品36,美妆,2,138.99,277.98,36.75,241.23,已完成,北京,False,
微20250711009591,2025-07-11 15:12:00,2025-07-11 15:12:00,SKU_美_004,美妆商品41,美妆,2,132.73,265.46,2.98,262.48,已完成,浙江,False,品类优惠券
微20250711009592,2025-07-11 13:18:00,2025-07-11 13:18:00,SKU_美_002,美妆商品22,美妆,1,146.28,146.28,16.69,129.59,已完成,北京,False,品类优惠券
微20250711009593,2025-07-11 11:04:00,2025-07-11 11:04:00,SKU_美_015,美妆商品26,美妆,3,145.92,437.76,39.91,397.85,已完成,四川,False,
微20250711009594,2025-07-11 17:34:00,,SKU_美_012,美妆商品2,美妆,3,137.32,411.96,20.79,391.17,已取消,四川,False,
微20250711009595,2025-07-11 12:06:00,2025-07-11 12:06:00,SKU_美_010,美妆商品44,美妆,1,155.28,155.28,10.08,145.2,待发货,浙江,False,
微20250711009596,2025-07-11 15:33:00,,SKU_美_018,美妆商品45,美妆,1,170.2,170.2,17.89,152.31,已取消,广东,False,
微20250711009597,2025-07-11 09:08:00,2025-07-11 09:08:00,SKU_美_002,美妆商品16,美妆,2,116.57,233.14,4.23,228.91,待发货,山东,False,新人首单立减20
微20250711009598,2025-07-11 14:03:00,2025-07-11 14:03:00,SKU_美_017,美妆商品38,美妆,2,117.24,234.48,28.45,206.03,已完成,江苏,False,新人首单立减20
微20250711009599,2025-07-11 18:17:00,2025-07-11 18:17:00,SKU_美_007,美妆商品2,美妆,3,146.22,438.66,61.25,377.41,已完成,江苏,False,
微20250711009600,2025-07-11 22:01:00,2025-07-11 22:01:00,SKU_美_006,美妆商品47,美妆,2,138.18,276.36,19.21,257.15,已完成,广东,False,品类优惠券
微20250711009601,2025-07-11 22:52:00,2025-07-11 22:52:00,SKU_美_007,美妆商品12,美妆,2,139.92,279.84,12.35,267.49,已完成,湖北,False,
微20250711009602,2025-07-11 09:21:00,2025-07-11 09:21:00,SKU_美_014,美妆商品47,美妆,2,149.34,298.68,18.12,280.56,已完成,浙江,False,
微20250711009603,2025-07-11 15:54:00,2025-07-11 15:54:00,SKU_美_004,美妆商品16,美妆,1,147.01,147.01,5.99,141.02,待发货,广东,False,
微20250711009604,2025-07-11 14:46:00,2025-07-11 14:46:00,SKU_美_010,美妆商品44,美妆,3,130.99,392.97,39.92,353.05,已完成,山东,False,品类优惠券
微20250711009605,2025-07-11 22:42:00,2025-07-11 22:42:00,SKU_美_012,美妆商品49,美妆,2,119.54,239.08,3.42,235.66,已完成,四川,False,
微20250711009606,2025-07-11 14:32:00,2025-07-11 14:32:00,SKU_美_008,美妆商品42,美妆,3,152.02,456.06,58.4,397.66,待发货,江苏,False,
微20250711009607,2025-07-11 15:32:00,2025-07-11 15:32:00,SKU_美_017,美妆商品42,美妆,2,141.84,283.68,8.68,275.0,已完成,江苏,False,
微20250711009608,2025-07-11 09:29:00,2025-07-11 09:29:00,SKU_食_007,食品商品42,食品,2,56.86,113.72,5.69,108.03,已完成,上海,False,品类优惠券
微20250711009609,2025-07-11 08:47:00,2025-07-11 08:47:00,SKU_食_012,食品商品2,食品,3,58.42,175.26,16.18,159.08,已完成,湖北,False,
微20250711009610,2025-07-11 11:12:00,2025-07-11 11:12:00,SKU_食_017,食品商品42,食品,2,56.65,113.3,3.18,110.12,已完成,浙江,False,满200减30
微20250711009611,2025-07-11 08:22:00,2025-07-11 08:22:00,SKU_食_017,食品商品37,食品,1,53.97,53.97,6.05,47.92,已完成,上海,False,
微20250711009612,2025-07-11 08:39:00,2025-07-11 08:39:00,SKU_食_001,食品商品7,食品,1,64.55,64.55,5.86,58.69,已完成,江苏,False,
微20250711009613,2025-07-11 15:32:00,2025-07-11 15:32:00,SKU_食_001,食品商品46,食品,1,51.37,51.37,0.06,51.31,已完成,北京,False,
微20250711009614,2025-07-11 10:01:00,2025-07-11 10:01:00,SKU_食_016,食品商品12,食品,2,56.22,112.44,1.39,111.05,已完成,江苏,False,
微20250711009615,2025-07-11 12:08:00,,SKU_食_014,食品商品44,食品,3,57.26,171.78,24.3,147.48,已取消,湖北,False,
微20250711009616,2025-07-11 12:04:00,2025-07-11 12:04:00,SKU_食_002,食品商品32,食品,1,60.22,60.22,6.12,54.1,已完成,山东,False,
微20250711009617,2025-07-11 15:47:00,2025-07-11 15:47:00,SKU_食_005,食品商品42,食品,2,56.65,113.3,9.37,103.93,已完成,上海,False,新人首单立减20
微20250711009618,2025-07-11 12:29:00,2025-07-11 12:29:00,SKU_食_010,食品商品33,食品,2,67.42,134.84,12.29,122.55,已完成,江苏,False,
微20250711009619,2025-07-11 10:16:00,,SKU_食_008,食品商品47,食品,1,55.61,55.61,7.44,48.17,已取消,上海,False,
微20250711009620,2025-07-11 22:53:00,2025-07-11 22:53:00,SKU_食_017,食品商品25,食品,3,48.17,144.51,7.3,137.21,已完成,山东,True,满200减30
微20250711009621,2025-07-11 11:32:00,2025-07-11 11:32:00,SKU_食_018,食品商品29,食品,1,58.0,58.0,8.16,49.84,已完成,浙江,False,
微20250711009622,2025-07-11 09:08:00,,SKU_食_012,食品商品19,食品,1,61.03,61.03,6.5,54.53,已取消,北京,False,品类优惠券
微20250711009623,2025-07-11 09:56:00,2025-07-11 09:56:00,SKU_食_017,食品商品47,食品,2,58.44,116.88,17.28,99.6,已完成,北京,False,品类优惠券
微20250711009624,2025-07-11 14:25:00,2025-07-11 14:25:00,SKU_食_005,食品商品8,食品,1,63.35,63.35,3.36,59.99,已完成,湖北,False,新人首单立减20
微20250711009625,2025-07-11 21:32:00,2025-07-11 21:32:00,SKU_食_006,食品商品27,食品,2,54.55,109.1,0.83,108.27,待发货,山东,False,
微20250711009626,2025-07-11 10:22:00,2025-07-11 10:22:00,SKU_食_009,食品商品37,食品,1,64.75,64.75,5.45,59.3,已完成,四川,False,
微20250711009627,2025-07-11 16:13:00,2025-07-11 16:13:00,SKU_食_019,食品商品42,食品,1,57.85,57.85,3.67,54.18,已完成,山东,False,新人首单立减20
微20250711009628,2025-07-11 08:22:00,2025-07-11 08:22:00,SKU_食_007,食品商品2,食品,2,55.18,110.36,2.55,107.81,已完成,北京,False,
微20250711009629,2025-07-11 15:14:00,2025-07-11 15:14:00,SKU_食_008,食品商品9,食品,1,55.03,55.03,1.81,53.22,已完成,山东,True,满200减30
微20250711009630,2025-07-11 08:07:00,2025-07-11 08:07:00,SKU_食_015,食品商品22,食品,1,61.42,61.42,4.34,57.08,已完成,江苏,False,
微20250711009631,2025-07-11 14:28:00,2025-07-11 14:28:00,SKU_食_017,食品商品12,食品,1,61.54,61.54,5.11,56.43,已完成,北京,False,品类优惠券
微20250711009632,2025-07-11 13:18:00,2025-07-11 13:18:00,SKU_食_004,食品商品29,食品,1,54.57,54.57,4.95,49.62,已完成,浙江,False,
微20250711009633,2025-07-11 22:04:00,2025-07-11 22:04:00,SKU_食_014,食品商品30,食品,1,66.27,66.27,6.6,59.67,已完成,浙江,False,
微20250711009634,2025-07-11 22:34:00,2025-07-11 22:34:00,SKU_食_017,食品商品1,食品,1,55.72,55.72,2.47,53.25,已完成,广东,False,满200减30
微20250711009635,2025-07-11 20:01:00,2025-07-11 20:01:00,SKU_食_015,食品商品22,食品,2,59.43,118.86,8.44,110.42,已完成,北京,False,满200减30
微20250711009636,2025-07-11 08:26:00,2025-07-11 08:26:00,SKU_食_015,食品商品13,食品,2,50.13,100.26,0.84,99.42,已完成,四川,False,
微20250711009637,2025-07-11 12:57:00,2025-07-11 12:57:00,SKU_食_003,食品商品29,食品,1,58.84,58.84,2.63,56.21,已完成,上海,False,
微20250711009638,2025-07-11 10:08:00,2025-07-11 10:08:00,SKU_食_001,食品商品33,食品,3,64.37,193.11,17.81,175.3,已完成,北京,False,
微20250711009639,2025-07-11 13:39:00,2025-07-11 13:39:00,SKU_食_005,食品商品43,食品,3,66.83,200.49,26.62,173.87,待发货,江苏,False,满200减30
微20250711009640,2025-07-11 17:09:00,,SKU_食_017,食品商品3,食品,2,63.3,126.6,12.16,114.44,已取消,广东,False,
微20250711009641,2025-07-11 18:17:00,2025-07-11 18:17:00,SKU_食_007,食品商品1,食品,3,55.49,166.47,16.72,149.75,已完成,广东,False,
微20250711009642,2025-07-11 10:51:00,2025-07-11 10:51:00,SKU_电_016,电子商品30,电子,1,330.79,330.79,2.91,327.88,已完成,北京,False,品类优惠券
微20250711009643,2025-07-11 19:29:00,2025-07-11 19:29:00,SKU_电_009,电子商品19,电子,1,375.88,375.88,50.73,325.15,已完成,江苏,False,
微20250711009644,2025-07-11 10:24:00,2025-07-11 10:24:00,SKU_电_013,电子商品44,电子,2,309.74,619.48,3.91,615.57,已完成,山东,False,满200减30
微20250711009645,2025-07-11 17:14:00,2025-07-11 17:14:00,SKU_电_005,电子商品39,电子,2,268.54,537.08,13.82,523.26,已完成,江苏,False,品类优惠券
微20250711009646,2025-07-11 17:17:00,2025-07-11 17:17:00,SKU_电_010,电子商品18,电子,2,269.78,539.56,44.7,494.86,已完成,北京,False,新人首单立减20
微20250711009647,2025-07-11 13:49:00,2025-07-11 13:49:00,SKU_电_005,电子商品49,电子,3,324.63,973.89,76.08,897.81,已完成,广东,False,新人首单立减20
微20250711009648,2025-07-11 18:26:00,,SKU_电_005,电子商品21,电子,2,315.0,630.0,25.26,604.74,已取消,湖北,False,
微20250711009649,2025-07-11 16:44:00,2025-07-11 16:44:00,SKU_电_014,电子商品19,电子,2,315.25,630.5,79.89,550.61,已完成,四川,False,
微20250711009650,2025-07-11 12:09:00,2025-07-11 12:09:00,SKU_电_018,电子商品8,电子,1,341.98,341.98,28.47,313.51,待发货,山东,False,
微20250711009651,2025-07-11 09:30:00,2025-07-11 09:30:00,SKU_电_017,电子商品48,电子,2,311.64,623.28,87.22,536.06,待发货,广东,False,品类优惠券
微20250711009652,2025-07-11 20:37:00,2025-07-11 20:37:00,SKU_服_017,服装商品39,服装,1,142.29,142.29,2.77,139.52,已完成,上海,False,品类优惠券
微20250711009653,2025-07-11 09:38:00,2025-07-11 09:38:00,SKU_服_010,服装商品43,服装,3,162.28,486.84,14.75,472.09,已完成,上海,False,
微20250711009654,2025-07-11 18:38:00,2025-07-11 18:38:00,SKU_服_014,服装商品3,服装,2,156.78,313.56,17.84,295.72,已完成,湖北,False,
微20250711009655,2025-07-11 18:27:00,2025-07-11 18:27:00,SKU_服_011,服装商品30,服装,3,151.02,453.06,47.18,405.88,已完成,湖北,False,
微20250711009656,2025-07-11 11:12:00,2025-07-11 11:12:00,SKU_服_017,服装商品44,服装,3,153.65,460.95,16.76,444.19,已完成,广东,False,
微20250711009657,2025-07-11 13:26:00,2025-07-11 13:26:00,SKU_服_006,服装商品6,服装,1,151.45,151.45,9.36,142.09,已完成,北京,False,
微20250711009658,2025-07-11 19:33:00,2025-07-11 19:33:00,SKU_服_007,服装商品9,服装,2,174.16,348.32,26.45,321.87,已完成,江苏,False,新人首单立减20
微20250711009659,2025-07-11 15:09:00,2025-07-11 15:09:00,SKU_服_019,服装商品39,服装,1,197.77,197.77,19.59,178.18,已完成,四川,False,品类优惠券
微20250711009660,2025-07-11 18:23:00,2025-07-11 18:23:00,SKU_服_015,服装商品29,服装,3,154.58,463.74,28.49,435.25,已完成,浙江,False,
微20250711009661,2025-07-11 17:14:00,2025-07-11 17:14:00,SKU_服_007,服装商品40,服装,1,151.88,151.88,4.48,147.4,已完成,四川,False,
微20250711009662,2025-07-11 19:01:00,2025-07-11 19:01:00,SKU_服_013,服装商品35,服装,1,171.0,171.0,0.89,170.11,已完成,四川,False,品类优惠券
微20250711009663,2025-07-11 08:14:00,,SKU_服_007,服装商品47,服装,1,150.23,150.23,0.02,150.21,已取消,广东,False,
微20250711009664,2025-07-11 16:12:00,2025-07-11 16:12:00,SKU_服_003,服装商品11,服装,1,154.66,154.66,7.43,147.23,已完成,四川,False,新人首单立减20
微20250711009665,2025-07-11 15:30:00,,SKU_服_013,服装商品14,服装,1,181.48,181.48,13.52,167.96,已取消,四川,False,品类优惠券
微20250711009666,2025-07-11 09:58:00,2025-07-11 09:58:00,SKU_服_018,服装商品11,服装,2,167.3,334.6,9.06,325.54,已完成,广东,False,品类优惠券
微20250711009667,2025-07-11 18:32:00,2025-07-11 18:32:00,SKU_服_005,服装商品21,服装,2,168.6,337.2,19.92,317.28,已完成,上海,False,满200减30
微20250712010477,2025-07-12 11:04:00,2025-07-12 11:04:00,SKU_美_010,美妆商品14,美妆,3,134.55,403.65,40.27,363.38,已完成,江苏,False,
微20250712010478,2025-07-12 12:55:00,2025-07-12 12:55:00,SKU_美_005,美妆商品35,美妆,1,137.8,137.8,8.11,129.69,已完成,山东,False,新人首单立减20
微20250712010479,2025-07-12 18:22:00,2025-07-12 18:22:00,SKU_美_003,美妆商品43,美妆,1,117.74,117.74,4.84,112.9,已完成,广东,False,品类优惠券
微20250712010480,2025-07-12 15:50:00,2025-07-12 15:50:00,SKU_美_016,美妆商品21,美妆,3,155.27,465.81,51.71,414.1,待发货,江苏,False,品类优惠券
微20250712010481,2025-07-12 20:34:00,2025-07-12 20:34:00,SKU_美_009,美妆商品25,美妆,3,132.17,396.51,36.02,360.49,已完成,湖北,False,
微20250712010482,2025-07-12 14:19:00,2025-07-12 14:19:00,SKU_美_013,美妆商品44,美妆,1,166.82,166.82,20.77,146.05,已完成,上海,False,满200减30
微20250712010483,2025-07-12 21:48:00,2025-07-12 21:48:00,SKU_美_009,美妆商品38,美妆,2,136.05,272.1,24.94,247.16,待发货,湖北,False,新人首单立减20
微20250712010484,2025-07-12 12:27:00,2025-07-12 12:27:00,SKU_美_019,美妆商品20,美妆,3,127.36,382.08,39.48,342.6,已完成,山东,False,品类优惠券
微20250712010485,2025-07-12 14:07:00,2025-07-12 14:07:00,SKU_美_002,美妆商品34,美妆,2,139.62,279.24,7.45,271.79,已完成,四川,False,满200减30
微20250712010486,2025-07-12 20:07:00,2025-07-12 20:07:00,SKU_美_014,美妆商品8,美妆,1,125.2,125.2,6.07,119.13,已完成,浙江,False,
微20250712010487,2025-07-12 11:04:00,2025-07-12 11:04:00,SKU_美_013,美妆商品16,美妆,1,134.08,134.08,9.84,124.24,已完成,湖北,False,
微20250712010488,2025-07-12 15:12:00,2025-07-12 15:12:00,SKU_美_001,美妆商品29,美妆,1,144.94,144.94,11.25,133.69,已完成,浙江,True,
微20250712010489,2025-07-12 12:17:00,2025-07-12 12:17:00,SKU_美_019,美妆商品46,美妆,1,147.36,147.36,16.64,130.72,已完成,江苏,True,品类优惠券
微20250712010490,2025-07-12 17:56:00,2025-07-12 17:56:00,SKU_美_019,美妆商品19,美妆,1,148.43,148.43,13.15,135.28,已完成,上海,False,新人首单立减20
微20250712010491,2025-07-12 20:23:00,2025-07-12 20:23:00,SKU_美_010,美妆商品26,美妆,2,137.29,274.58,9.14,265.44,已完成,山东,False,
微20250712010492,2025-07-12 12:43:00,,SKU_美_001,美妆商品14,美妆,2,121.31,242.62,12.19,230.43,已取消,上海,False,
微20250712010493,2025-07-12 22:11:00,2025-07-12 22:11:00,SKU_美_002,美妆商品38,美妆,1,149.4,149.4,16.33,133.07,已完成,江苏,False,
微20250712010494,2025-07-12 17:42:00,2025-07-12 17:42:00,SKU_美_006,美妆商品37,美妆,3,143.8,431.4,44.81,386.59,已完成,浙江,False,新人首单立减20
微20250712010495,2025-07-12 11:51:00,,SKU_美_006,美妆商品49,美妆,1,118.85,118.85,6.15,112.7,已取消,湖北,False,品类优惠券
微20250712010496,2025-07-12 10:38:00,2025-07-12 10:38:00,SKU_美_012,美妆商品45,美妆,1,131.31,131.31,12.02,119.29,已完成,江苏,False,
微20250712010497,2025-07-12 16:04:00,2025-07-12 16:04:00,SKU_美_014,美妆商品17,美妆,1,156.97,156.97,1.93,155.04,已完成,浙江,False,新人首单立减20
微20250712010498,2025-07-12 18:09:00,2025-07-12 18:09:00,SKU_美_009,美妆商品27,美妆,1,144.86,144.86,0.95,143.91,已完成,浙江,True,
微20250712010499,2025-07-12 21:58:00,2025-07-12 21:58:00,SKU_美_008,美妆商品15,美妆,2,143.02,286.04,34.14,251.9,已完成,湖北,True,
微20250712010500,2025-07-12 10:34:00,2025-07-12 10:34:00,SKU_美_016,美妆商品26,美妆,2,132.3,264.6,8.14,256.46,已完成,广东,False,
微20250712010501,2025-07-12 21:48:00,2025-07-12 21:48:00,SKU_美_006,美妆商品8,美妆,1,138.53,138.53,6.18,132.35,已完成,湖北,False,
微20250712010502,2025-07-12 08:46:00,2025-07-12 08:46:00,SKU_美_003,美妆商品33,美妆,2,141.11,282.22,15.79,266.43,已完成,江苏,False,品类优惠券
微20250712010503,2025-07-12 09:04:00,2025-07-12 09:04:00,SKU_美_008,美妆商品15,美妆,3,127.54,382.62,55.99,326.63,已完成,江苏,False,
微20250712010504,2025-07-12 09:35:00,2025-07-12 09:35:00,SKU_美_014,美妆商品38,美妆,1,135.78,135.78,14.61,121.17,已完成,上海,False,新人首单立减20
微20250712010505,2025-07-12 08:32:00,2025-07-12 08:32:00,SKU_美_001,美妆商品27,美妆,2,162.12,324.24,39.67,284.57,已完成,上海,False,
微20250712010506,2025-07-12 09:04:00,2025-07-12 09:04:00,SKU_美_014,美妆商品22,美妆,3,142.67,428.01,4.61,423.4,已完成,四川,False,
微20250712010507,2025-07-12 09:33:00,,SKU_美_017,美妆商品14,美妆,2,131.12,262.24,22.42,239.82,已取消,山东,False,新人首单立减20
微20250712010508,2025-07-12 17:54:00,2025-07-12 17:54:00,SKU_美_018,美妆商品49,美妆,1,133.61,133.61,2.91,130.7,已完成,浙江,False,新人首单立减20
微20250712010509,2025-07-12 22:05:00,2025-07-12 22:05:00,SKU_美_007,美妆商品15,美妆,3,127.16,381.48,45.01,336.47,已完成,山东,False,品类优惠券
微20250712010510,2025-07-12 15:43:00,2025-07-12 15:43:00,SKU_美_009,美妆商品20,美妆,3,137.89,413.67,48.43,365.24,已完成,上海,False,新人首单立减20
微20250712010511,2025-07-12 14:08:00,2025-07-12 14:08:00,SKU_美_006,美妆商品7,美妆,2,115.56,231.12,18.74,212.38,已完成,湖北,False,
微20250712010512,2025-07-12 15:44:00,2025-07-12 15:44:00,SKU_美_002,美妆商品36,美妆,3,141.58,424.74,1.9,422.84,已完成,江苏,False,满200减30
微20250712010513,2025-07-12 13:44:00,2025-07-12 13:44:00,SKU_美_016,美妆商品46,美妆,2,143.64,287.28,20.16,267.12,已完成,北京,False,
微20250712010514,2025-07-12 22:28:00,2025-07-12 22:28:00,SKU_美_008,美妆商品8,美妆,1,144.62,144.62,0.67,143.95,已完成,上海,False,
