日期,商品编码,商品名称,品类,仓库,可用库存,锁定库存,入库量,平均发货时长(小时),是否缺货
2025-07-23,SKU_美_003,美妆商品3,美妆,华南仓,659,31,158,16.6,False
2025-07-23,SKU_美_004,美妆商品4,美妆,华南仓,641,21,37,17.9,False
2025-07-23,SKU_美_005,美妆商品5,美妆,华南仓,303,49,168,14.5,False
2025-07-23,SKU_美_001,美妆商品1,美妆,华北仓,168,25,212,12.8,False
2025-07-23,SKU_美_002,美妆商品2,美妆,华北仓,257,45,6,17.8,False
2025-07-23,SKU_美_003,美妆商品3,美妆,华北仓,567,11,202,15.7,False
2025-07-23,SKU_美_004,美妆商品4,美妆,华北仓,112,39,146,14.2,False
2025-07-23,SKU_美_005,美妆商品5,美妆,华北仓,244,11,280,12.6,False
2025-07-23,SKU_食_001,食品商品1,食品,华东仓,175,20,123,17.6,False
2025-07-23,SKU_食_002,食品商品2,食品,华东仓,544,26,186,18.9,False
2025-07-23,SKU_食_003,食品商品3,食品,华东仓,729,36,124,12.1,False
2025-07-23,SKU_食_004,食品商品4,食品,华东仓,161,38,30,21.7,False
2025-07-23,SKU_食_005,食品商品5,食品,华东仓,173,20,27,16.5,False
2025-07-23,SKU_食_001,食品商品1,食品,华南仓,511,38,37,21.3,False
2025-07-23,SKU_食_002,食品商品2,食品,华南仓,159,13,95,13.3,False
2025-07-23,SKU_食_003,食品商品3,食品,华南仓,401,37,101,18.9,False
2025-07-23,SKU_食_004,食品商品4,食品,华南仓,173,32,264,13.9,False
2025-07-23,SKU_食_005,食品商品5,食品,华南仓,176,43,146,22.3,False
2025-07-23,SKU_食_001,食品商品1,食品,华北仓,693,21,252,21.6,False
2025-07-23,SKU_食_002,食品商品2,食品,华北仓,449,30,199,15.8,False
2025-07-23,SKU_食_003,食品商品3,食品,华北仓,337,44,221,16.0,False
2025-07-23,SKU_食_004,食品商品4,食品,华北仓,365,37,156,14.0,False
2025-07-23,SKU_食_005,食品商品5,食品,华北仓,147,24,145,19.4,False
2025-07-23,SKU_电_001,电子商品1,电子,华东仓,784,16,48,15.6,False
2025-07-23,SKU_电_002,电子商品2,电子,华东仓,454,7,45,16.8,False
2025-07-23,SKU_电_003,电子商品3,电子,华东仓,682,37,63,15.0,False
2025-07-23,SKU_电_004,电子商品4,电子,华东仓,799,13,135,16.4,False
2025-07-23,SKU_电_005,电子商品5,电子,华东仓,701,6,262,20.1,False
2025-07-23,SKU_电_001,电子商品1,电子,华南仓,429,19,34,17.5,False
2025-07-23,SKU_电_002,电子商品2,电子,华南仓,285,43,194,18.0,False
2025-07-23,SKU_电_003,电子商品3,电子,华南仓,691,31,76,19.5,False
2025-07-23,SKU_电_004,电子商品4,电子,华南仓,504,17,173,17.0,False
2025-07-23,SKU_电_005,电子商品5,电子,华南仓,131,40,190,14.0,False
2025-07-23,SKU_电_001,电子商品1,电子,华北仓,206,18,63,22.4,False
2025-07-23,SKU_电_002,电子商品2,电子,华北仓,600,33,94,14.0,False
2025-07-23,SKU_电_003,电子商品3,电子,华北仓,275,21,214,19.6,False
2025-07-23,SKU_电_004,电子商品4,电子,华北仓,506,43,109,15.2,False
2025-07-23,SKU_电_005,电子商品5,电子,华北仓,167,31,70,20.5,False
2025-07-23,SKU_服_001,服装商品1,服装,华东仓,712,16,96,21.1,False
2025-07-23,SKU_服_002,服装商品2,服装,华东仓,313,13,123,12.9,False
2025-07-23,SKU_服_003,服装商品3,服装,华东仓,151,26,174,22.2,False
2025-07-23,SKU_服_004,服装商品4,服装,华东仓,400,49,191,21.8,False
2025-07-23,SKU_服_005,服装商品5,服装,华东仓,551,6,217,22.3,False
2025-07-23,SKU_服_001,服装商品1,服装,华南仓,672,34,70,21.7,False
2025-07-23,SKU_服_002,服装商品2,服装,华南仓,317,36,131,23.4,False
2025-07-23,SKU_服_003,服装商品3,服装,华南仓,759,25,160,17.0,False
2025-07-23,SKU_服_004,服装商品4,服装,华南仓,264,23,0,17.3,False
2025-07-23,SKU_服_005,服装商品5,服装,华南仓,259,23,60,12.5,False
2025-07-23,SKU_服_001,服装商品1,服装,华北仓,279,25,79,17.4,False
2025-07-23,SKU_服_002,服装商品2,服装,华北仓,618,18,175,20.3,False
2025-07-23,SKU_服_003,服装商品3,服装,华北仓,422,5,202,19.5,False
2025-07-23,SKU_服_004,服装商品4,服装,华北仓,489,28,243,19.6,False
2025-07-23,SKU_服_005,服装商品5,服装,华北仓,514,22,58,15.7,False
2025-07-24,SKU_美_001,美妆商品1,美妆,华东仓,551,16,57,19.4,False
2025-07-24,SKU_美_002,美妆商品2,美妆,华东仓,475,35,21,15.0,False
2025-07-24,SKU_美_003,美妆商品3,美妆,华东仓,738,39,88,15.0,False
2025-07-24,SKU_美_004,美妆商品4,美妆,华东仓,328,42,22,20.3,False
2025-07-24,SKU_美_005,美妆商品5,美妆,华东仓,509,8,176,20.6,False
2025-07-24,SKU_美_001,美妆商品1,美妆,华南仓,252,38,180,17.6,False
2025-07-24,SKU_美_002,美妆商品2,美妆,华南仓,265,42,121,18.9,False
2025-07-24,SKU_美_003,美妆商品3,美妆,华南仓,400,29,171,19.8,False
2025-07-24,SKU_美_004,美妆商品4,美妆,华南仓,479,23,35,23.3,False
2025-07-24,SKU_美_005,美妆商品5,美妆,华南仓,171,18,267,21.6,False
2025-07-24,SKU_美_001,美妆商品1,美妆,华北仓,135,38,172,23.0,False
2025-07-24,SKU_美_002,美妆商品2,美妆,华北仓,764,18,211,15.6,False
2025-07-24,SKU_美_003,美妆商品3,美妆,华北仓,581,49,198,12.9,False
2025-07-24,SKU_美_004,美妆商品4,美妆,华北仓,359,41,10,18.2,False
2025-07-24,SKU_美_005,美妆商品5,美妆,华北仓,602,39,178,16.4,False
2025-07-24,SKU_食_001,食品商品1,食品,华东仓,407,29,125,21.2,False
2025-07-24,SKU_食_002,食品商品2,食品,华东仓,618,16,103,18.4,False
2025-07-24,SKU_食_003,食品商品3,食品,华东仓,524,37,257,22.1,False
2025-07-24,SKU_食_004,食品商品4,食品,华东仓,730,25,159,13.1,False
2025-07-24,SKU_食_005,食品商品5,食品,华东仓,666,15,265,16.9,False
2025-07-24,SKU_食_001,食品商品1,食品,华南仓,695,34,46,22.3,False
2025-07-24,SKU_食_002,食品商品2,食品,华南仓,292,7,177,13.3,False
2025-07-24,SKU_食_003,食品商品3,食品,华南仓,521,9,259,22.1,False
2025-07-24,SKU_食_004,食品商品4,食品,华南仓,459,41,4,22.6,False
2025-07-24,SKU_食_005,食品商品5,食品,华南仓,649,9,210,19.9,False
2025-07-24,SKU_食_001,食品商品1,食品,华北仓,497,6,98,13.8,False
2025-07-24,SKU_食_002,食品商品2,食品,华北仓,309,27,285,22.4,False
2025-07-24,SKU_食_003,食品商品3,食品,华北仓,477,38,253,13.9,False
2025-07-24,SKU_食_004,食品商品4,食品,华北仓,598,5,136,20.3,False
2025-07-24,SKU_食_005,食品商品5,食品,华北仓,317,15,10,14.1,False
2025-07-24,SKU_电_001,电子商品1,电子,华东仓,486,5,109,19.4,False
2025-07-24,SKU_电_002,电子商品2,电子,华东仓,328,39,83,20.2,False
2025-07-24,SKU_电_003,电子商品3,电子,华东仓,457,47,113,15.2,False
2025-07-24,SKU_电_004,电子商品4,电子,华东仓,208,29,167,22.7,False
2025-07-24,SKU_电_005,电子商品5,电子,华东仓,188,14,54,21.4,False
2025-07-24,SKU_电_001,电子商品1,电子,华南仓,228,12,32,23.3,False
2025-07-24,SKU_电_002,电子商品2,电子,华南仓,650,31,125,20.6,False
2025-07-24,SKU_电_003,电子商品3,电子,华南仓,660,23,83,14.1,False
2025-07-24,SKU_电_004,电子商品4,电子,华南仓,248,21,98,23.7,False
2025-07-24,SKU_电_005,电子商品5,电子,华南仓,226,42,2,18.7,False
2025-07-24,SKU_电_001,电子商品1,电子,华北仓,216,48,88,16.6,False
2025-07-24,SKU_电_002,电子商品2,电子,华北仓,754,18,123,20.8,False
2025-07-24,SKU_电_003,电子商品3,电子,华北仓,391,14,96,15.1,False
2025-07-24,SKU_电_004,电子商品4,电子,华北仓,165,37,103,22.3,False
2025-07-24,SKU_电_005,电子商品5,电子,华北仓,395,7,296,21.8,False
2025-07-24,SKU_服_001,服装商品1,服装,华东仓,615,21,123,16.2,False
2025-07-24,SKU_服_002,服装商品2,服装,华东仓,176,42,119,13.4,False
2025-07-24,SKU_服_003,服装商品3,服装,华东仓,784,42,128,13.6,False
2025-07-24,SKU_服_004,服装商品4,服装,华东仓,692,9,51,17.6,False
2025-07-24,SKU_服_005,服装商品5,服装,华东仓,173,22,123,22.3,False
2025-07-24,SKU_服_001,服装商品1,服装,华南仓,737,35,241,21.6,False
2025-07-24,SKU_服_002,服装商品2,服装,华南仓,585,12,90,13.7,False
2025-07-24,SKU_服_003,服装商品3,服装,华南仓,318,24,138,17.6,False
2025-07-24,SKU_服_004,服装商品4,服装,华南仓,170,5,224,13.8,False
2025-07-24,SKU_服_005,服装商品5,服装,华南仓,420,44,187,13.7,False
2025-07-24,SKU_服_001,服装商品1,服装,华北仓,757,13,299,22.2,False
2025-07-24,SKU_服_002,服装商品2,服装,华北仓,505,48,69,13.1,False
2025-07-24,SKU_服_003,服装商品3,服装,华北仓,618,29,249,23.0,False
2025-07-24,SKU_服_004,服装商品4,服装,华北仓,264,42,102,17.7,False
2025-07-24,SKU_服_005,服装商品5,服装,华北仓,694,33,159,19.0,False
2025-07-25,SKU_美_001,美妆商品1,美妆,华东仓,203,42,255,18.6,False
2025-07-25,SKU_美_002,美妆商品2,美妆,华东仓,722,24,184,23.3,False
2025-07-25,SKU_美_003,美妆商品3,美妆,华东仓,454,27,258,15.4,False
2025-07-25,SKU_美_004,美妆商品4,美妆,华东仓,454,26,62,16.6,False
2025-07-25,SKU_美_005,美妆商品5,美妆,华东仓,319,46,68,15.0,False
2025-07-25,SKU_美_001,美妆商品1,美妆,华南仓,343,11,182,19.0,False
2025-07-25,SKU_美_002,美妆商品2,美妆,华南仓,765,46,136,16.3,False
2025-07-25,SKU_美_003,美妆商品3,美妆,华南仓,787,11,36,23.1,False
2025-07-25,SKU_美_004,美妆商品4,美妆,华南仓,194,9,146,20.6,False
2025-07-25,SKU_美_005,美妆商品5,美妆,华南仓,339,37,33,24.0,False
2025-07-25,SKU_美_001,美妆商品1,美妆,华北仓,514,27,228,19.1,False
2025-07-25,SKU_美_002,美妆商品2,美妆,华北仓,265,31,89,20.4,False
2025-07-25,SKU_美_003,美妆商品3,美妆,华北仓,290,40,105,19.3,False
2025-07-25,SKU_美_004,美妆商品4,美妆,华北仓,239,26,280,12.2,False
2025-07-25,SKU_美_005,美妆商品5,美妆,华北仓,735,34,167,20.5,False
2025-07-25,SKU_食_001,食品商品1,食品,华东仓,585,28,287,18.2,False
2025-07-25,SKU_食_002,食品商品2,食品,华东仓,776,9,133,20.3,False
2025-07-25,SKU_食_003,食品商品3,食品,华东仓,658,29,185,16.9,False
2025-07-25,SKU_食_004,食品商品4,食品,华东仓,132,49,49,23.0,False
2025-07-25,SKU_食_005,食品商品5,食品,华东仓,561,13,234,14.0,False
2025-07-25,SKU_食_001,食品商品1,食品,华南仓,218,17,121,12.8,False
2025-07-25,SKU_食_002,食品商品2,食品,华南仓,259,9,172,19.4,False
2025-07-25,SKU_食_003,食品商品3,食品,华南仓,261,48,129,12.5,False
2025-07-25,SKU_食_004,食品商品4,食品,华南仓,416,12,93,19.7,False
2025-07-25,SKU_食_005,食品商品5,食品,华南仓,193,19,251,19.2,False
2025-07-25,SKU_食_001,食品商品1,食品,华北仓,799,18,50,18.5,False
2025-07-25,SKU_食_002,食品商品2,食品,华北仓,168,47,0,15.9,False
2025-07-25,SKU_食_003,食品商品3,食品,华北仓,564,29,216,15.0,False
2025-07-25,SKU_食_004,食品商品4,食品,华北仓,490,6,197,18.8,False
2025-07-25,SKU_食_005,食品商品5,食品,华北仓,673,12,148,21.6,False
2025-07-25,SKU_电_001,电子商品1,电子,华东仓,232,32,241,19.2,False
2025-07-25,SKU_电_002,电子商品2,电子,华东仓,727,5,28,18.1,False
2025-07-25,SKU_电_003,电子商品3,电子,华东仓,632,25,39,16.5,False
2025-07-25,SKU_电_004,电子商品4,电子,华东仓,783,41,250,17.7,False
2025-07-25,SKU_电_005,电子商品5,电子,华东仓,625,36,162,18.1,False
2025-07-25,SKU_电_001,电子商品1,电子,华南仓,370,21,184,15.7,False
2025-07-25,SKU_电_002,电子商品2,电子,华南仓,172,31,273,21.6,False
2025-07-25,SKU_电_003,电子商品3,电子,华南仓,121,27,60,17.9,False
2025-07-25,SKU_电_004,电子商品4,电子,华南仓,261,29,116,19.3,False
2025-07-25,SKU_电_005,电子商品5,电子,华南仓,715,9,126,20.8,False
2025-07-25,SKU_电_001,电子商品1,电子,华北仓,327,7,213,12.8,False
2025-07-25,SKU_电_002,电子商品2,电子,华北仓,735,46,71,16.3,False
2025-07-25,SKU_电_003,电子商品3,电子,华北仓,178,28,214,12.9,False
2025-07-25,SKU_电_004,电子商品4,电子,华北仓,397,38,132,13.7,False
2025-07-25,SKU_电_005,电子商品5,电子,华北仓,622,23,221,16.6,False
2025-07-25,SKU_服_001,服装商品1,服装,华东仓,580,8,277,20.1,False
2025-07-25,SKU_服_002,服装商品2,服装,华东仓,279,12,83,15.2,False
2025-07-25,SKU_服_003,服装商品3,服装,华东仓,111,23,176,22.6,False
2025-07-25,SKU_服_004,服装商品4,服装,华东仓,669,25,96,17.0,False
2025-07-25,SKU_服_005,服装商品5,服装,华东仓,625,13,15,21.7,False
2025-07-25,SKU_服_001,服装商品1,服装,华南仓,232,49,44,17.6,False
2025-07-25,SKU_服_002,服装商品2,服装,华南仓,737,39,71,15.8,False
2025-07-25,SKU_服_003,服装商品3,服装,华南仓,587,6,269,19.8,False
2025-07-25,SKU_服_004,服装商品4,服装,华南仓,738,6,24,15.9,False
2025-07-25,SKU_服_005,服装商品5,服装,华南仓,447,42,53,19.3,False
2025-07-25,SKU_服_001,服装商品1,服装,华北仓,180,39,294,17.3,False
2025-07-25,SKU_服_002,服装商品2,服装,华北仓,696,22,15,12.0,False
2025-07-25,SKU_服_003,服装商品3,服装,华北仓,466,27,188,16.6,False
2025-07-25,SKU_服_004,服装商品4,服装,华北仓,280,26,252,16.0,False
2025-07-25,SKU_服_005,服装商品5,服装,华北仓,541,37,251,18.3,False
2025-07-26,SKU_美_001,美妆商品1,美妆,华东仓,193,30,215,22.0,False
2025-07-26,SKU_美_002,美妆商品2,美妆,华东仓,193,7,87,22.9,False
2025-07-26,SKU_美_003,美妆商品3,美妆,华东仓,490,39,271,23.9,False
2025-07-26,SKU_美_004,美妆商品4,美妆,华东仓,698,21,11,22.6,False
2025-07-26,SKU_美_005,美妆商品5,美妆,华东仓,691,5,72,13.0,False
2025-07-26,SKU_美_001,美妆商品1,美妆,华南仓,398,29,192,14.4,False
2025-07-26,SKU_美_002,美妆商品2,美妆,华南仓,211,27,244,22.1,False
2025-07-26,SKU_美_003,美妆商品3,美妆,华南仓,700,32,234,21.9,False
2025-07-26,SKU_美_004,美妆商品4,美妆,华南仓,622,22,170,13.1,False
2025-07-26,SKU_美_005,美妆商品5,美妆,华南仓,618,40,273,24.0,False
2025-07-26,SKU_美_001,美妆商品1,美妆,华北仓,355,7,197,22.5,False
2025-07-26,SKU_美_002,美妆商品2,美妆,华北仓,448,21,146,21.4,False
2025-07-26,SKU_美_003,美妆商品3,美妆,华北仓,549,38,66,20.2,False
2025-07-26,SKU_美_004,美妆商品4,美妆,华北仓,791,6,232,21.6,False
2025-07-26,SKU_美_005,美妆商品5,美妆,华北仓,366,32,72,20.6,False
2025-07-26,SKU_食_001,食品商品1,食品,华东仓,501,8,272,12.8,False
2025-07-26,SKU_食_002,食品商品2,食品,华东仓,400,27,126,14.2,False
2025-07-26,SKU_食_003,食品商品3,食品,华东仓,242,6,256,14.2,False
2025-07-26,SKU_食_004,食品商品4,食品,华东仓,107,44,12,21.3,False
2025-07-26,SKU_食_005,食品商品5,食品,华东仓,121,6,18,23.5,False
2025-07-26,SKU_食_001,食品商品1,食品,华南仓,753,11,173,19.2,False
2025-07-26,SKU_食_002,食品商品2,食品,华南仓,193,42,216,12.7,False
2025-07-26,SKU_食_003,食品商品3,食品,华南仓,505,34,7,13.4,False
2025-07-26,SKU_食_004,食品商品4,食品,华南仓,344,19,215,18.5,False
2025-07-26,SKU_食_005,食品商品5,食品,华南仓,420,45,258,22.2,False
2025-07-26,SKU_食_001,食品商品1,食品,华北仓,603,43,198,16.7,False
2025-07-26,SKU_食_002,食品商品2,食品,华北仓,474,27,34,17.4,False
2025-07-26,SKU_食_003,食品商品3,食品,华北仓,314,47,147,12.1,False
2025-07-26,SKU_食_004,食品商品4,食品,华北仓,376,8,17,13.1,False
2025-07-26,SKU_食_005,食品商品5,食品,华北仓,643,18,111,18.6,False
2025-07-26,SKU_电_001,电子商品1,电子,华东仓,637,40,196,20.2,False
2025-07-26,SKU_电_002,电子商品2,电子,华东仓,507,49,285,12.7,False
2025-07-26,SKU_电_003,电子商品3,电子,华东仓,558,44,71,13.2,False
2025-07-26,SKU_电_004,电子商品4,电子,华东仓,607,40,189,16.2,False
2025-07-26,SKU_电_005,电子商品5,电子,华东仓,356,24,210,15.6,False
2025-07-26,SKU_电_001,电子商品1,电子,华南仓,590,28,270,15.6,False
2025-07-26,SKU_电_002,电子商品2,电子,华南仓,785,16,7,19.3,False
2025-07-26,SKU_电_003,电子商品3,电子,华南仓,597,32,208,12.3,False
2025-07-26,SKU_电_004,电子商品4,电子,华南仓,384,18,110,16.0,False
2025-07-26,SKU_电_005,电子商品5,电子,华南仓,150,49,65,23.8,False
2025-07-26,SKU_电_001,电子商品1,电子,华北仓,463,37,166,23.1,False
2025-07-26,SKU_电_002,电子商品2,电子,华北仓,114,24,29,16.5,False
2025-07-26,SKU_电_003,电子商品3,电子,华北仓,466,47,250,13.9,False
2025-07-26,SKU_电_004,电子商品4,电子,华北仓,708,20,245,14.7,False
2025-07-26,SKU_电_005,电子商品5,电子,华北仓,401,30,284,19.8,False
2025-07-26,SKU_服_001,服装商品1,服装,华东仓,483,18,244,22.5,False
2025-07-26,SKU_服_002,服装商品2,服装,华东仓,228,34,248,22.9,False
2025-07-26,SKU_服_003,服装商品3,服装,华东仓,726,47,9,14.6,False
2025-07-26,SKU_服_004,服装商品4,服装,华东仓,659,43,28,17.3,False
2025-07-26,SKU_服_005,服装商品5,服装,华东仓,267,12,137,17.2,False
2025-07-26,SKU_服_001,服装商品1,服装,华南仓,558,37,95,12.5,False
2025-07-26,SKU_服_002,服装商品2,服装,华南仓,305,22,31,13.4,False
2025-07-26,SKU_服_003,服装商品3,服装,华南仓,706,15,52,13.4,False
2025-07-26,SKU_服_004,服装商品4,服装,华南仓,564,31,108,18.0,False
2025-07-26,SKU_服_005,服装商品5,服装,华南仓,225,41,110,12.6,False
2025-07-26,SKU_服_001,服装商品1,服装,华北仓,753,32,293,16.5,False
2025-07-26,SKU_服_002,服装商品2,服装,华北仓,289,6,219,16.5,False
2025-07-26,SKU_服_003,服装商品3,服装,华北仓,738,38,61,18.5,False
2025-07-26,SKU_服_004,服装商品4,服装,华北仓,243,6,18,13.6,False
2025-07-26,SKU_服_005,服装商品5,服装,华北仓,353,13,2,22.7,False
2025-07-27,SKU_美_001,美妆商品1,美妆,华东仓,533,25,168,22.1,False
2025-07-27,SKU_美_002,美妆商品2,美妆,华东仓,358,28,62,13.5,False
2025-07-27,SKU_美_003,美妆商品3,美妆,华东仓,722,24,46,16.6,False
2025-07-27,SKU_美_004,美妆商品4,美妆,华东仓,498,8,53,19.8,False
2025-07-27,SKU_美_005,美妆商品5,美妆,华东仓,489,46,88,22.2,False
2025-07-27,SKU_美_001,美妆商品1,美妆,华南仓,423,27,81,20.5,False
2025-07-27,SKU_美_002,美妆商品2,美妆,华南仓,350,15,194,14.1,False
2025-07-27,SKU_美_003,美妆商品3,美妆,华南仓,684,43,65,14.3,False
2025-07-27,SKU_美_004,美妆商品4,美妆,华南仓,381,22,240,16.9,False
2025-07-27,SKU_美_005,美妆商品5,美妆,华南仓,465,38,251,12.2,False
2025-07-27,SKU_美_001,美妆商品1,美妆,华北仓,124,35,263,16.8,False
2025-07-27,SKU_美_002,美妆商品2,美妆,华北仓,431,41,18,16.3,False
2025-07-27,SKU_美_003,美妆商品3,美妆,华北仓,221,23,184,12.2,False
2025-07-27,SKU_美_004,美妆商品4,美妆,华北仓,161,48,207,23.4,False
2025-07-27,SKU_美_005,美妆商品5,美妆,华北仓,794,31,196,17.9,False
2025-07-27,SKU_食_001,食品商品1,食品,华东仓,228,8,142,18.3,False
2025-07-27,SKU_食_002,食品商品2,食品,华东仓,315,11,169,17.8,False
2025-07-27,SKU_食_003,食品商品3,食品,华东仓,360,18,73,19.6,False
2025-07-27,SKU_食_004,食品商品4,食品,华东仓,624,47,56,13.6,False
2025-07-27,SKU_食_005,食品商品5,食品,华东仓,159,9,84,20.6,False
2025-07-27,SKU_食_001,食品商品1,食品,华南仓,257,15,73,21.1,False
2025-07-27,SKU_食_002,食品商品2,食品,华南仓,530,47,75,15.1,False
2025-07-27,SKU_食_003,食品商品3,食品,华南仓,180,18,238,15.8,False
2025-07-27,SKU_食_004,食品商品4,食品,华南仓,578,37,208,14.3,False
2025-07-27,SKU_食_005,食品商品5,食品,华南仓,640,19,137,22.5,False
2025-07-27,SKU_食_001,食品商品1,食品,华北仓,435,26,67,16.7,False
2025-07-27,SKU_食_002,食品商品2,食品,华北仓,665,20,68,21.9,False
2025-07-27,SKU_食_003,食品商品3,食品,华北仓,603,15,4,23.2,False
