日期,商品编码,商品名称,品类,商品访客数,product_pv,加购人数,支付订单数,支付金额,支付转化率,上架状态,listing_price,actual_selling_price,review_score,review_count
2025-08-23,SKU_美_006,美妆热卖商品6,美妆,2307,5775,315,43,6248.33,0.0186,在售,199.0,145.31,4.3,3779
2025-08-23,SKU_美_007,美妆热卖商品7,美妆,679,1980,71,16,2434.56,0.0236,在售,180.0,152.16,4.8,1088
2025-08-23,SKU_美_008,美妆热卖商品8,美妆,946,2662,148,21,3462.69,0.0222,在售,227.0,164.89,4.7,1713
2025-08-23,SKU_美_009,美妆热卖商品9,美妆,1869,4148,341,46,7933.62,0.0246,在售,214.0,172.47,4.8,2418
2025-08-23,SKU_美_010,美妆热卖商品10,美妆,1153,3104,152,27,2832.03,0.0234,在售,160.0,104.89,4.3,969
2025-08-23,SKU_服_001,服装热卖商品1,服装,0,2313,136,0,0.0,0.0,下架,244.0,168.15,4.3,4990
2025-08-23,SKU_服_002,服装热卖商品2,服装,0,2433,170,0,0.0,0.0,下架,225.0,147.34,4.5,270
2025-08-23,SKU_服_003,服装热卖商品3,服装,1086,2612,174,37,6150.14,0.0341,在售,227.0,166.22,4.2,4031
2025-08-23,SKU_服_004,服装热卖商品4,服装,530,1482,115,16,3190.72,0.0302,在售,267.0,199.42,4.5,2826
2025-08-23,SKU_服_005,服装热卖商品5,服装,1809,4214,269,42,6026.16,0.0232,在售,208.0,143.48,4.7,2129
2025-08-23,SKU_服_006,服装热卖商品6,服装,763,2205,101,15,2899.95,0.0197,在售,255.0,193.33,4.3,703
2025-08-23,SKU_服_007,服装热卖商品7,服装,1632,3392,237,38,7494.36,0.0233,在售,251.0,197.22,4.2,2976
2025-08-23,SKU_服_008,服装热卖商品8,服装,1573,3550,234,41,6640.36,0.0261,在售,221.0,161.96,4.5,513
2025-08-23,SKU_服_009,服装热卖商品9,服装,756,1848,164,16,3292.0,0.0212,在售,263.0,205.75,4.5,4790
2025-08-23,SKU_服_010,服装热卖商品10,服装,1667,3517,363,32,5354.56,0.0192,在售,205.0,167.33,4.2,1558
2025-08-24,SKU_美_001,美妆热卖商品1,美妆,0,6582,232,0,0.0,0.0,下架,157.0,126.57,4.4,4854
2025-08-24,SKU_美_002,美妆热卖商品2,美妆,0,3428,207,0,0.0,0.0,下架,218.0,152.19,4.9,314
2025-08-24,SKU_美_003,美妆热卖商品3,美妆,1645,3820,195,32,5382.72,0.0195,在售,221.0,168.21,4.2,866
2025-08-24,SKU_美_004,美妆热卖商品4,美妆,1102,2802,185,29,4160.34,0.0263,在售,208.0,143.46,4.6,2928
2025-08-24,SKU_美_005,美妆热卖商品5,美妆,2615,5703,303,60,6630.0,0.0229,在售,144.0,110.5,4.3,2585
2025-08-24,SKU_美_006,美妆热卖商品6,美妆,793,1713,79,18,2371.86,0.0227,在售,199.0,131.77,4.3,3779
2025-08-24,SKU_美_007,美妆热卖商品7,美妆,1137,2709,125,28,4038.72,0.0246,在售,180.0,144.24,4.8,1088
2025-08-24,SKU_美_008,美妆热卖商品8,美妆,933,2632,170,22,4099.48,0.0236,在售,227.0,186.34,4.7,1713
2025-08-24,SKU_美_009,美妆热卖商品9,美妆,1377,2839,302,30,4592.7,0.0218,在售,214.0,153.09,4.8,2418
2025-08-24,SKU_美_010,美妆热卖商品10,美妆,2719,6546,341,55,6487.25,0.0202,在售,160.0,117.95,4.3,969
2025-08-24,SKU_服_001,服装热卖商品1,服装,0,3610,186,0,0.0,0.0,下架,244.0,160.08,4.3,4990
2025-08-24,SKU_服_002,服装热卖商品2,服装,0,4876,332,0,0.0,0.0,下架,225.0,153.65,4.5,270
2025-08-24,SKU_服_003,服装热卖商品3,服装,1358,3016,270,34,5695.34,0.025,在售,227.0,167.51,4.2,4031
2025-08-24,SKU_服_004,服装热卖商品4,服装,935,2793,196,20,3645.4,0.0214,在售,267.0,182.27,4.5,2826
2025-08-24,SKU_服_005,服装热卖商品5,服装,1736,4079,351,43,7264.85,0.0248,在售,208.0,168.95,4.7,2129
2025-08-24,SKU_服_006,服装热卖商品6,服装,1894,4937,370,47,9487.89,0.0248,在售,255.0,201.87,4.3,703
2025-08-24,SKU_服_007,服装热卖商品7,服装,641,1524,107,16,3216.32,0.025,在售,251.0,201.02,4.2,2976
2025-08-24,SKU_服_008,服装热卖商品8,服装,1864,4274,397,45,6985.8,0.0241,在售,221.0,155.24,4.5,513
2025-08-24,SKU_服_009,服装热卖商品9,服装,1004,2608,107,28,5110.84,0.0279,在售,263.0,182.53,4.5,4790
2025-08-24,SKU_服_010,服装热卖商品10,服装,1177,3379,228,19,2852.85,0.0161,在售,205.0,150.15,4.2,1558
2025-08-25,SKU_美_001,美妆热卖商品1,美妆,0,1325,86,0,0.0,0.0,下架,157.0,116.13,4.4,4854
2025-08-25,SKU_美_002,美妆热卖商品2,美妆,0,6083,339,0,0.0,0.0,下架,218.0,169.36,4.9,314
2025-08-25,SKU_美_003,美妆热卖商品3,美妆,1542,3954,187,44,6414.32,0.0285,在售,221.0,145.78,4.2,866
2025-08-25,SKU_美_004,美妆热卖商品4,美妆,715,1961,104,20,3523.2,0.028,在售,208.0,176.16,4.6,2928
2025-08-25,SKU_美_005,美妆热卖商品5,美妆,1952,5762,322,47,5628.25,0.0241,在售,144.0,119.75,4.3,2585
2025-08-25,SKU_美_006,美妆热卖商品6,美妆,1632,4669,174,39,6529.38,0.0239,在售,199.0,167.42,4.3,3779
2025-08-25,SKU_美_007,美妆热卖商品7,美妆,1014,2986,123,24,2837.28,0.0237,在售,180.0,118.22,4.8,1088
2025-08-25,SKU_美_008,美妆热卖商品8,美妆,732,1688,98,19,3540.27,0.026,在售,227.0,186.33,4.7,1713
2025-08-25,SKU_美_009,美妆热卖商品9,美妆,1974,4004,204,48,7990.56,0.0243,在售,214.0,166.47,4.8,2418
2025-08-25,SKU_美_010,美妆热卖商品10,美妆,594,1631,81,8,1040.16,0.0135,在售,160.0,130.02,4.3,969
2025-08-25,SKU_服_001,服装热卖商品1,服装,0,1316,97,0,0.0,0.0,下架,244.0,165.76,4.3,4990
2025-08-25,SKU_服_002,服装热卖商品2,服装,0,2295,186,0,0.0,0.0,下架,225.0,169.77,4.5,270
2025-08-25,SKU_服_003,服装热卖商品3,服装,447,1034,54,11,1845.47,0.0246,在售,227.0,167.77,4.2,4031
2025-08-25,SKU_服_004,服装热卖商品4,服装,1172,2577,249,32,5618.24,0.0273,在售,267.0,175.57,4.5,2826
2025-08-25,SKU_服_005,服装热卖商品5,服装,900,2187,127,26,3556.8,0.0289,在售,208.0,136.8,4.7,2129
2025-08-25,SKU_服_006,服装热卖商品6,服装,1550,3173,284,36,6562.8,0.0232,在售,255.0,182.3,4.3,703
2025-08-25,SKU_服_007,服装热卖商品7,服装,1357,3052,230,39,6445.53,0.0287,在售,251.0,165.27,4.2,2976
2025-08-25,SKU_服_008,服装热卖商品8,服装,687,1930,127,15,2679.15,0.0218,在售,221.0,178.61,4.5,513
2025-08-25,SKU_服_009,服装热卖商品9,服装,1226,2761,163,37,8009.02,0.0302,在售,263.0,216.46,4.5,4790
2025-08-25,SKU_服_010,服装热卖商品10,服装,1428,4062,281,36,6139.8,0.0252,在售,205.0,170.55,4.2,1558
2025-08-26,SKU_美_001,美妆热卖商品1,美妆,0,2729,194,0,0.0,0.0,下架,157.0,114.88,4.4,4854
2025-08-26,SKU_美_002,美妆热卖商品2,美妆,0,2494,132,0,0.0,0.0,下架,218.0,181.66,4.9,314
2025-08-26,SKU_美_003,美妆热卖商品3,美妆,1849,4119,186,34,5321.34,0.0184,在售,221.0,156.51,4.2,866
2025-08-26,SKU_美_004,美妆热卖商品4,美妆,1089,2462,162,21,2926.14,0.0193,在售,208.0,139.34,4.6,2928
2025-08-26,SKU_美_005,美妆热卖商品5,美妆,1998,4707,345,38,4012.04,0.019,在售,144.0,105.58,4.3,2585
2025-08-26,SKU_美_006,美妆热卖商品6,美妆,1424,3015,281,35,5580.75,0.0246,在售,199.0,159.45,4.3,3779
2025-08-26,SKU_美_007,美妆热卖商品7,美妆,1533,4494,163,32,3769.6,0.0209,在售,180.0,117.8,4.8,1088
2025-08-26,SKU_美_008,美妆热卖商品8,美妆,2015,5585,270,60,10061.4,0.0298,在售,227.0,167.69,4.7,1713
2025-08-26,SKU_美_009,美妆热卖商品9,美妆,1453,3117,202,38,6638.6,0.0262,在售,214.0,174.7,4.8,2418
2025-08-26,SKU_美_010,美妆热卖商品10,美妆,1003,2347,151,22,2466.64,0.0219,在售,160.0,112.12,4.3,969
2025-08-26,SKU_服_001,服装热卖商品1,服装,0,4621,244,0,0.0,0.0,下架,244.0,162.17,4.3,4990
2025-08-26,SKU_服_002,服装热卖商品2,服装,0,3898,219,0,0.0,0.0,下架,225.0,183.85,4.5,270
2025-08-26,SKU_服_003,服装热卖商品3,服装,1738,4227,255,35,5720.4,0.0201,在售,227.0,163.44,4.2,4031
2025-08-26,SKU_服_004,服装热卖商品4,服装,1638,4171,359,37,7308.24,0.0226,在售,267.0,197.52,4.5,2826
2025-08-26,SKU_服_005,服装热卖商品5,服装,1470,4339,250,40,5638.4,0.0272,在售,208.0,140.96,4.7,2129
2025-08-26,SKU_服_006,服装热卖商品6,服装,760,2253,127,23,4778.25,0.0303,在售,255.0,207.75,4.3,703
2025-08-26,SKU_服_007,服装热卖商品7,服装,1771,4508,303,39,6745.05,0.022,在售,251.0,172.95,4.2,2976
2025-08-26,SKU_服_008,服装热卖商品8,服装,865,1999,109,18,3157.74,0.0208,在售,221.0,175.43,4.5,513
2025-08-26,SKU_服_009,服装热卖商品9,服装,697,1670,87,16,2816.8,0.023,在售,263.0,176.05,4.5,4790
2025-08-26,SKU_服_010,服装热卖商品10,服装,1176,2506,254,28,4592.56,0.0238,在售,205.0,164.02,4.2,1558
2025-08-27,SKU_美_001,美妆热卖商品1,美妆,0,3099,224,0,0.0,0.0,下架,157.0,132.64,4.4,4854
2025-08-27,SKU_美_002,美妆热卖商品2,美妆,0,5671,282,0,0.0,0.0,下架,218.0,170.91,4.9,314
2025-08-27,SKU_美_003,美妆热卖商品3,美妆,1549,4277,255,43,6212.21,0.0278,在售,221.0,144.47,4.2,866
2025-08-27,SKU_美_004,美妆热卖商品4,美妆,1544,3664,282,34,5492.02,0.022,在售,208.0,161.53,4.6,2928
2025-08-27,SKU_美_005,美妆热卖商品5,美妆,2144,5380,402,49,4875.01,0.0229,在售,144.0,99.49,4.3,2585
2025-08-27,SKU_美_006,美妆热卖商品6,美妆,717,2107,151,15,2151.75,0.0209,在售,199.0,143.45,4.3,3779
2025-08-27,SKU_美_007,美妆热卖商品7,美妆,1188,2398,141,22,2623.28,0.0185,在售,180.0,119.24,4.8,1088
2025-08-27,SKU_美_008,美妆热卖商品8,美妆,1402,3650,176,31,4587.38,0.0221,在售,227.0,147.98,4.7,1713
2025-08-27,SKU_美_009,美妆热卖商品9,美妆,1592,4342,241,31,5232.8,0.0195,在售,214.0,168.8,4.8,2418
2025-08-27,SKU_美_010,美妆热卖商品10,美妆,1542,3657,166,34,4075.24,0.022,在售,160.0,119.86,4.3,969
2025-08-27,SKU_服_001,服装热卖商品1,服装,0,3995,187,0,0.0,0.0,下架,244.0,192.54,4.3,4990
2025-08-27,SKU_服_002,服装热卖商品2,服装,0,2935,234,0,0.0,0.0,下架,225.0,174.59,4.5,270
2025-08-27,SKU_服_003,服装热卖商品3,服装,553,1253,82,15,2308.8,0.0271,在售,227.0,153.92,4.2,4031
2025-08-27,SKU_服_004,服装热卖商品4,服装,991,2554,154,18,3699.9,0.0182,在售,267.0,205.55,4.5,2826
2025-08-27,SKU_服_005,服装热卖商品5,服装,805,1637,133,18,2444.76,0.0224,在售,208.0,135.82,4.7,2129
2025-08-27,SKU_服_006,服装热卖商品6,服装,1121,2402,241,30,4982.1,0.0268,在售,255.0,166.07,4.3,703
2025-08-27,SKU_服_007,服装热卖商品7,服装,1425,2979,270,36,6465.6,0.0253,在售,251.0,179.6,4.2,2976
2025-08-27,SKU_服_008,服装热卖商品8,服装,1167,3047,200,33,5457.87,0.0283,在售,221.0,165.39,4.5,513
2025-08-27,SKU_服_009,服装热卖商品9,服装,1182,3058,247,28,6239.24,0.0237,在售,263.0,222.83,4.5,4790
2025-08-27,SKU_服_010,服装热卖商品10,服装,1771,4960,177,37,5825.28,0.0209,在售,205.0,157.44,4.2,1558
2025-08-28,SKU_美_001,美妆热卖商品1,美妆,0,2296,178,0,0.0,0.0,下架,157.0,120.92,4.4,4854
2025-08-28,SKU_美_002,美妆热卖商品2,美妆,0,3302,141,0,0.0,0.0,下架,218.0,143.48,4.9,314
2025-08-28,SKU_美_003,美妆热卖商品3,美妆,1214,2660,159,33,5781.93,0.0272,在售,221.0,175.21,4.2,866
2025-08-28,SKU_美_004,美妆热卖商品4,美妆,1590,3595,189,41,7121.7,0.0258,在售,208.0,173.7,4.6,2928
2025-08-28,SKU_美_005,美妆热卖商品5,美妆,1720,3598,344,40,4343.6,0.0233,在售,144.0,108.59,4.3,2585
2025-08-28,SKU_美_006,美妆热卖商品6,美妆,1371,2961,167,31,5133.91,0.0226,在售,199.0,165.61,4.3,3779
2025-08-28,SKU_美_007,美妆热卖商品7,美妆,613,1606,110,13,1919.32,0.0212,在售,180.0,147.64,4.8,1088
2025-08-28,SKU_美_008,美妆热卖商品8,美妆,1386,4137,274,37,5905.2,0.0267,在售,227.0,159.6,4.7,1713
2025-08-28,SKU_美_009,美妆热卖商品9,美妆,2052,5003,233,51,7175.7,0.0249,在售,214.0,140.7,4.8,2418
2025-08-28,SKU_美_010,美妆热卖商品10,美妆,680,1778,69,14,1684.2,0.0206,在售,160.0,120.3,4.3,969
2025-08-28,SKU_服_001,服装热卖商品1,服装,0,2310,114,0,0.0,0.0,下架,244.0,169.94,4.3,4990
2025-08-28,SKU_服_002,服装热卖商品2,服装,0,4312,285,0,0.0,0.0,下架,225.0,164.09,4.5,270
2025-08-28,SKU_服_003,服装热卖商品3,服装,1348,3014,289,42,6437.34,0.0312,在售,227.0,153.27,4.2,4031
2025-08-28,SKU_服_004,服装热卖商品4,服装,1293,3114,214,25,4421.0,0.0193,在售,267.0,176.84,4.5,2826
2025-08-28,SKU_服_005,服装热卖商品5,服装,935,2411,139,24,3654.48,0.0257,在售,208.0,152.27,4.7,2129
2025-08-28,SKU_服_006,服装热卖商品6,服装,434,1012,82,10,1758.5,0.023,在售,255.0,175.85,4.3,703
2025-08-28,SKU_服_007,服装热卖商品7,服装,509,1351,88,12,2520.84,0.0236,在售,251.0,210.07,4.2,2976
2025-08-28,SKU_服_008,服装热卖商品8,服装,654,1644,114,18,3379.68,0.0275,在售,221.0,187.76,4.5,513
2025-08-28,SKU_服_009,服装热卖商品9,服装,1469,3128,251,45,9252.45,0.0306,在售,263.0,205.61,4.5,4790
2025-08-28,SKU_服_010,服装热卖商品10,服装,1048,2413,208,29,3967.78,0.0277,在售,205.0,136.82,4.2,1558
2025-08-29,SKU_美_001,美妆热卖商品1,美妆,0,2363,206,0,0.0,0.0,下架,157.0,117.59,4.4,4854
2025-08-29,SKU_美_002,美妆热卖商品2,美妆,0,4440,279,0,0.0,0.0,下架,218.0,178.07,4.9,314
2025-08-29,SKU_美_003,美妆热卖商品3,美妆,1982,4573,429,35,5081.65,0.0177,在售,221.0,145.19,4.2,866
2025-08-29,SKU_美_004,美妆热卖商品4,美妆,1776,4907,355,32,5376.0,0.018,在售,208.0,168.0,4.6,2928
2025-08-29,SKU_美_005,美妆热卖商品5,美妆,943,2640,114,22,2224.64,0.0233,在售,144.0,101.12,4.3,2585
2025-08-29,SKU_美_006,美妆热卖商品6,美妆,1139,2767,183,22,3316.28,0.0193,在售,199.0,150.74,4.3,3779
2025-08-29,SKU_美_007,美妆热卖商品7,美妆,1394,3061,292,28,3782.24,0.0201,在售,180.0,135.08,4.8,1088
2025-08-29,SKU_美_008,美妆热卖商品8,美妆,819,1638,102,18,3049.56,0.022,在售,227.0,169.42,4.7,1713
2025-08-29,SKU_美_009,美妆热卖商品9,美妆,2487,5774,380,46,7513.18,0.0185,在售,214.0,163.33,4.8,2418
2025-08-29,SKU_美_010,美妆热卖商品10,美妆,1177,2960,165,27,2953.26,0.0229,在售,160.0,109.38,4.3,969
2025-08-29,SKU_服_001,服装热卖商品1,服装,0,2189,203,0,0.0,0.0,下架,244.0,163.06,4.3,4990
2025-08-29,SKU_服_002,服装热卖商品2,服装,0,2646,133,0,0.0,0.0,下架,225.0,167.02,4.5,270
2025-08-29,SKU_服_003,服装热卖商品3,服装,928,2376,192,26,4267.9,0.028,在售,227.0,164.15,4.2,4031
2025-08-29,SKU_服_004,服装热卖商品4,服装,696,1457,94,15,2628.75,0.0216,在售,267.0,175.25,4.5,2826
2025-08-29,SKU_服_005,服装热卖商品5,服装,729,1963,88,17,2896.12,0.0233,在售,208.0,170.36,4.7,2129
2025-08-29,SKU_服_006,服装热卖商品6,服装,556,1307,113,14,2753.66,0.0252,在售,255.0,196.69,4.3,703
2025-08-29,SKU_服_007,服装热卖商品7,服装,813,2021,81,27,5226.93,0.0332,在售,251.0,193.59,4.2,2976
2025-08-29,SKU_服_008,服装热卖商品8,服装,1002,2649,191,25,3651.25,0.025,在售,221.0,146.05,4.5,513
2025-08-29,SKU_服_009,服装热卖商品9,服装,516,1478,58,9,1580.4,0.0174,在售,263.0,175.6,4.5,4790
2025-08-29,SKU_服_010,服装热卖商品10,服装,1333,3852,201,35,4949.35,0.0263,在售,205.0,141.41,4.2,1558
2025-08-30,SKU_美_001,美妆热卖商品1,美妆,0,2301,135,0,0.0,0.0,下架,157.0,119.29,4.4,4854
2025-08-30,SKU_美_002,美妆热卖商品2,美妆,0,1951,136,0,0.0,0.0,下架,218.0,147.37,4.9,314
2025-08-30,SKU_美_003,美妆热卖商品3,美妆,830,1847,159,17,2848.86,0.0205,在售,221.0,167.58,4.2,866
2025-08-30,SKU_美_004,美妆热卖商品4,美妆,1423,3448,155,14,2305.66,0.0098,在售,208.0,164.69,4.6,2928
2025-08-30,SKU_美_005,美妆热卖商品5,美妆,1073,2633,138,26,2645.24,0.0242,在售,144.0,101.74,4.3,2585
2025-08-30,SKU_美_006,美妆热卖商品6,美妆,1591,3709,207,36,5277.6,0.0226,在售,199.0,146.6,4.3,3779
2025-08-30,SKU_美_007,美妆热卖商品7,美妆,2383,5948,365,54,7692.84,0.0227,在售,180.0,142.46,4.8,1088
2025-08-30,SKU_美_008,美妆热卖商品8,美妆,1982,4370,427,40,6386.4,0.0202,在售,227.0,159.66,4.7,1713
2025-08-30,SKU_美_009,美妆热卖商品9,美妆,1307,3693,164,27,4307.31,0.0207,在售,214.0,159.53,4.8,2418
2025-08-30,SKU_美_010,美妆热卖商品10,美妆,1461,3341,171,33,4172.85,0.0226,在售,160.0,126.45,4.3,969
2025-08-30,SKU_服_001,服装热卖商品1,服装,0,2025,121,0,0.0,0.0,下架,244.0,172.0,4.3,4990
2025-08-30,SKU_服_002,服装热卖商品2,服装,0,2371,219,0,0.0,0.0,下架,225.0,176.48,4.5,270
2025-08-30,SKU_服_003,服装热卖商品3,服装,1472,3292,245,36,6149.52,0.0245,在售,227.0,170.82,4.2,4031
2025-08-30,SKU_服_004,服装热卖商品4,服装,879,2597,150,25,5206.5,0.0284,在售,267.0,208.26,4.5,2826
2025-08-30,SKU_服_005,服装热卖商品5,服装,719,1714,111,17,2679.88,0.0236,在售,208.0,157.64,4.7,2129
2025-08-30,SKU_服_006,服装热卖商品6,服装,795,1616,143,23,4140.92,0.0289,在售,255.0,180.04,4.3,703
2025-08-30,SKU_服_007,服装热卖商品7,服装,916,2558,141,21,4437.93,0.0229,在售,251.0,211.33,4.2,2976
2025-08-30,SKU_服_008,服装热卖商品8,服装,1587,3375,166,45,7069.05,0.0284,在售,221.0,157.09,4.5,513
2025-08-30,SKU_服_009,服装热卖商品9,服装,1781,3706,203,45,9326.25,0.0253,在售,263.0,207.25,4.5,4790
2025-08-30,SKU_服_010,服装热卖商品10,服装,1590,4539,260,47,7733.38,0.0296,在售,205.0,164.54,4.2,1558
2025-08-31,SKU_美_001,美妆热卖商品1,美妆,0,2785,166,0,0.0,0.0,下架,157.0,129.94,4.4,4854
2025-08-31,SKU_美_002,美妆热卖商品2,美妆,0,6755,343,0,0.0,0.0,下架,218.0,171.43,4.9,314
2025-08-31,SKU_美_003,美妆热卖商品3,美妆,1495,3658,276,38,5496.7,0.0254,在售,221.0,144.65,4.2,866
2025-08-31,SKU_美_004,美妆热卖商品4,美妆,2459,6720,405,40,5614.4,0.0163,在售,208.0,140.36,4.6,2928
2025-08-31,SKU_美_005,美妆热卖商品5,美妆,2005,4342,440,36,4053.6,0.018,在售,144.0,112.6,4.3,2585
2025-08-31,SKU_美_006,美妆热卖商品6,美妆,1572,4378,298,24,3179.76,0.0153,在售,199.0,132.49,4.3,3779
2025-08-31,SKU_美_007,美妆热卖商品7,美妆,723,1841,96,17,2292.79,0.0235,在售,180.0,134.87,4.8,1088
2025-08-31,SKU_美_008,美妆热卖商品8,美妆,1518,3622,274,32,5818.24,0.0211,在售,227.0,181.82,4.7,1713
2025-08-31,SKU_美_009,美妆热卖商品9,美妆,1656,3737,244,44,7003.48,0.0266,在售,214.0,159.17,4.8,2418
2025-08-31,SKU_美_010,美妆热卖商品10,美妆,2025,5647,424,34,3681.52,0.0168,在售,160.0,108.28,4.3,969
2025-08-31,SKU_服_001,服装热卖商品1,服装,0,2572,231,0,0.0,0.0,下架,244.0,175.75,4.3,4990
2025-08-31,SKU_服_002,服装热卖商品2,服装,0,3865,335,0,0.0,0.0,下架,225.0,181.82,4.5,270
2025-08-31,SKU_服_003,服装热卖商品3,服装,676,1852,102,17,2646.22,0.0251,在售,227.0,155.66,4.2,4031
2025-08-31,SKU_服_004,服装热卖商品4,服装,1255,3573,194,32,6626.88,0.0255,在售,267.0,207.09,4.5,2826
2025-08-31,SKU_服_005,服装热卖商品5,服装,533,1197,115,12,1798.32,0.0225,在售,208.0,149.86,4.7,2129
2025-08-31,SKU_服_006,服装热卖商品6,服装,1005,2478,138,31,6114.75,0.0308,在售,255.0,197.25,4.3,703
2025-08-31,SKU_服_007,服装热卖商品7,服装,1935,5591,342,45,8788.5,0.0233,在售,251.0,195.3,4.2,2976
2025-08-31,SKU_服_008,服装热卖商品8,服装,1836,4061,217,35,5790.05,0.0191,在售,221.0,165.43,4.5,513
2025-08-31,SKU_服_009,服装热卖商品9,服装,1573,3468,167,41,7149.58,0.0261,在售,263.0,174.38,4.5,4790
2025-08-31,SKU_服_010,服装热卖商品10,服装,1218,2730,152,33,4775.43,0.0271,在售,205.0,144.71,4.2,1558
